Order Id,Order Date,Year,Month,Month Name,Quarter,Product Category,Size,Region,Acquisition Channel,Units Ordered,Discount Applied,Discount Pct,Order Value Usd,Manufacturing Cost Usd,Fulfillment Cost Usd,Total Cogs Usd,Gross Profit Usd,Gross Margin Pct,Is Returned
ORD-15764,22-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,XL,West,Instagram / Social,1,1,0.12,$30.28,$5.98,$2.66,$8.64,$21.64,71.47,0
ORD-15564,23-11-2025,2025,11,Nov,Q4,Accessories,L,East,Instagram / Social,1,1,0.18,$19.27,$3.93,$2.58,$6.51,$12.76,66.22,0
ORD-15649,23-11-2025,2025,11,Nov,Q4,Accessories,L,East,Paid Search,1,1,0.09,$20.90,$3.68,$2.57,$6.25,$14.65,70.1,0
ORD-15687,23-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,S,South,Paid Search,3,0,0,$28.67,$5.55,$2.34,$7.89,$20.78,72.48,0
ORD-15698,23-11-2025,2025,11,Nov,Q4,Dresses,XL,North,Instagram / Social,2,0,0,$44.16,$8.58,$2.45,$11.03,$33.13,75.02,0
ORD-15757,23-11-2025,2025,11,Nov,Q4,Outerwear,S,North,Email Campaign,1,0,0,$54.95,$10.63,$2.60,$13.23,$41.72,75.92,0
ORD-15771,23-11-2025,2025,11,Nov,Q4,Dresses,L,West,Direct,1,0,0,$44.32,$8.55,$2.42,$10.97,$33.35,75.25,0
ORD-15799,23-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,S,East,Email Campaign,1,0,0,$32.00,$6.01,$2.42,$8.43,$23.57,73.66,0
ORD-15542,24-11-2025,2025,11,Nov,Q4,Bottoms,S,North,Instagram / Social,2,0,0,$35.70,$6.55,$2.41,$8.96,$26.74,74.9,0
ORD-15551,24-11-2025,2025,11,Nov,Q4,Outerwear,L,North,Instagram / Social,1,0,0,$55.48,$10.28,$2.38,$12.66,$42.82,77.18,0
ORD-15573,24-11-2025,2025,11,Nov,Q4,Outerwear,M,West,Instagram / Social,3,0,0,$57.78,$11.01,$2.49,$13.50,$44.28,76.64,0
ORD-15606,24-11-2025,2025,11,Nov,Q4,Outerwear,M,South,Instagram / Social,2,0,0,$58.57,$10.96,$2.65,$13.61,$44.96,76.76,0
ORD-15635,24-11-2025,2025,11,Nov,Q4,Outerwear,M,North,Paid Search,1,0,0,$54.35,$10.52,$2.35,$12.87,$41.48,76.32,1
ORD-15638,24-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,XL,North,Instagram / Social,1,0,0,$31.26,$5.51,$2.60,$8.11,$23.15,74.06,0
ORD-15657,24-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,L,West,Instagram / Social,1,0,0,$30.14,$5.59,$2.45,$8.04,$22.10,73.32,1
ORD-15658,24-11-2025,2025,11,Nov,Q4,Dresses,M,West,Paid Search,1,0,0,$41.97,$8.43,$2.48,$10.91,$31.06,74.01,0
ORD-15659,24-11-2025,2025,11,Nov,Q4,Outerwear,XS,North,Direct,2,0,0,$52.34,$10.45,$2.35,$12.80,$39.54,75.54,0
ORD-15666,24-11-2025,2025,11,Nov,Q4,Bottoms,M,East,Instagram / Social,1,0,0,$36.22,$6.91,$2.48,$9.39,$26.83,74.08,0
ORD-15678,24-11-2025,2025,11,Nov,Q4,Activewear,S,East,Organic Search,2,0,0,$39.50,$7.68,$2.67,$10.35,$29.15,73.8,0
ORD-15699,24-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,L,North,Paid Search,1,0,0,$30.59,$5.94,$2.58,$8.52,$22.07,72.15,0
ORD-15719,24-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,XL,South,Organic Search,2,0,0,$30.97,$6.00,$2.41,$8.41,$22.56,72.84,0
ORD-15745,24-11-2025,2025,11,Nov,Q4,Dresses,S,South,Email Campaign,1,0,0,$41.80,$8.82,$2.61,$11.43,$30.37,72.66,0
ORD-15783,24-11-2025,2025,11,Nov,Q4,Activewear,S,South,Organic Search,1,0,0,$36.54,$7.06,$2.49,$9.55,$26.99,73.86,0
ORD-15800,24-11-2025,2025,11,Nov,Q4,Outerwear,XS,North,Organic Search,1,0,0,$56.00,$10.78,$2.55,$13.33,$42.67,76.2,1
ORD-15534,25-11-2025,2025,11,Nov,Q4,Outerwear,L,South,Email Campaign,1,0,0,$56.47,$10.41,$2.65,$13.06,$43.41,76.87,0
ORD-15591,25-11-2025,2025,11,Nov,Q4,Bottoms,XS,East,Paid Search,2,0,0,$36.70,$6.61,$2.38,$8.99,$27.71,75.5,0
ORD-15653,25-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,XL,East,Instagram / Social,1,1,0.07,$30.43,$5.61,$2.61,$8.22,$22.21,72.99,0
ORD-15663,25-11-2025,2025,11,Nov,Q4,Outerwear,S,South,Instagram / Social,3,1,0.05,$53.74,$10.46,$2.41,$12.87,$40.87,76.05,1
ORD-15785,25-11-2025,2025,11,Nov,Q4,Activewear,XXL,North,Instagram / Social,3,0,0,$39.16,$7.21,$2.42,$9.63,$29.53,75.41,0
ORD-15540,26-11-2025,2025,11,Nov,Q4,Accessories,L,South,Paid Search,2,0,0,$20.95,$3.94,$2.48,$6.42,$14.53,69.36,0
ORD-15582,26-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,L,East,Organic Search,2,0,0,$29.53,$5.51,$2.57,$8.08,$21.45,72.64,0
ORD-15587,26-11-2025,2025,11,Nov,Q4,Accessories,S,North,Organic Search,1,0,0,$20.02,$3.62,$2.40,$6.02,$14.00,69.93,0
ORD-15588,26-11-2025,2025,11,Nov,Q4,Outerwear,L,West,Paid Search,1,0,0,$53.09,$10.43,$2.38,$12.81,$40.28,75.87,0
ORD-15622,26-11-2025,2025,11,Nov,Q4,Outerwear,S,North,Email Campaign,1,0,0,$56.91,$10.52,$2.65,$13.17,$43.74,76.86,0
ORD-15632,26-11-2025,2025,11,Nov,Q4,Accessories,M,West,Direct,3,0,0,$20.93,$3.73,$2.56,$6.29,$14.64,69.95,0
ORD-15706,26-11-2025,2025,11,Nov,Q4,Dresses,S,North,Organic Search,2,0,0,$45.76,$8.93,$2.65,$11.58,$34.18,74.69,0
ORD-15742,26-11-2025,2025,11,Nov,Q4,Accessories,XL,South,Instagram / Social,1,0,0,$19.03,$3.82,$2.48,$6.30,$12.73,66.89,0
ORD-15762,26-11-2025,2025,11,Nov,Q4,Dresses,M,East,Instagram / Social,2,0,0,$45.25,$9.08,$2.34,$11.42,$33.83,74.76,0
ORD-15781,26-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,L,West,Paid Search,1,0,0,$30.70,$5.96,$2.55,$8.51,$22.19,72.28,0
ORD-15792,26-11-2025,2025,11,Nov,Q4,Outerwear,XL,North,Paid Search,1,0,0,$53.78,$10.42,$2.64,$13.06,$40.72,75.72,0
ORD-15807,26-11-2025,2025,11,Nov,Q4,Dresses,XL,South,Paid Search,1,0,0,$47.54,$8.50,$2.58,$11.08,$36.46,76.69,0
ORD-15535,27-11-2025,2025,11,Nov,Q4,Bottoms,L,North,Organic Search,1,0,0,$36.46,$6.64,$2.39,$9.03,$27.43,75.23,0
ORD-15565,27-11-2025,2025,11,Nov,Q4,Outerwear,S,East,Instagram / Social,1,0,0,$55.55,$10.31,$2.58,$12.89,$42.66,76.8,0
ORD-15665,27-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,XXL,South,Instagram / Social,2,1,0.07,$29.86,$5.63,$2.51,$8.14,$21.72,72.74,0
ORD-15682,27-11-2025,2025,11,Nov,Q4,Outerwear,XS,East,Email Campaign,1,0,0,$55.07,$10.99,$2.56,$13.55,$41.52,75.39,0
ORD-15685,27-11-2025,2025,11,Nov,Q4,Dresses,M,East,Email Campaign,1,0,0,$42.28,$8.51,$2.38,$10.89,$31.39,74.24,0
ORD-15726,27-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,M,South,Email Campaign,1,1,0.09,$29.75,$5.77,$2.46,$8.23,$21.52,72.34,0
ORD-15739,27-11-2025,2025,11,Nov,Q4,Activewear,XXL,West,Paid Search,3,0,0,$40.65,$7.42,$2.36,$9.78,$30.87,75.94,0
ORD-15756,27-11-2025,2025,11,Nov,Q4,Bottoms,L,East,Instagram / Social,3,0,0,$34.70,$6.72,$2.51,$9.23,$25.47,73.4,0
ORD-15777,27-11-2025,2025,11,Nov,Q4,Outerwear,M,South,Instagram / Social,1,1,0.14,$52.57,$10.93,$2.48,$13.41,$39.16,74.49,0
ORD-15809,27-11-2025,2025,11,Nov,Q4,Bottoms,L,East,Email Campaign,1,0,0,$33.95,$7.03,$2.60,$9.63,$24.32,71.63,0
ORD-15536,28-11-2025,2025,11,Nov,Q4,Activewear,XS,East,Organic Search,3,0,0,$38.93,$7.29,$2.41,$9.70,$29.23,75.08,0
ORD-15623,28-11-2025,2025,11,Nov,Q4,Bottoms,XL,East,Instagram / Social,1,0,0,$37.49,$6.87,$2.49,$9.36,$28.13,75.03,0
ORD-15660,28-11-2025,2025,11,Nov,Q4,Dresses,XL,East,Instagram / Social,1,1,0.1,$43.82,$8.67,$2.40,$11.07,$32.75,74.74,1
ORD-15683,28-11-2025,2025,11,Nov,Q4,Bottoms,S,South,Paid Search,2,0,0,$35.27,$6.58,$2.65,$9.23,$26.04,73.83,1
ORD-15716,28-11-2025,2025,11,Nov,Q4,Dresses,L,East,Email Campaign,2,0,0,$46.83,$9.04,$2.38,$11.42,$35.41,75.61,0
ORD-15723,28-11-2025,2025,11,Nov,Q4,Bottoms,XS,East,Paid Search,1,0,0,$34.52,$7.02,$2.39,$9.41,$25.11,72.74,0
ORD-15749,28-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,XL,East,Paid Search,2,0,0,$29.20,$5.88,$2.67,$8.55,$20.65,70.72,0
ORD-15751,28-11-2025,2025,11,Nov,Q4,Outerwear,XL,West,Instagram / Social,1,0,0,$52.77,$10.53,$2.41,$12.94,$39.83,75.48,1
ORD-15760,28-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,M,North,Paid Search,2,0,0,$31.62,$5.56,$2.63,$8.19,$23.43,74.1,0
ORD-15761,28-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,M,South,Organic Search,2,0,0,$27.98,$5.97,$2.37,$8.34,$19.64,70.19,0
ORD-15773,28-11-2025,2025,11,Nov,Q4,Bottoms,M,West,Email Campaign,2,0,0,$34.18,$6.95,$2.47,$9.42,$24.76,72.44,0
ORD-15776,28-11-2025,2025,11,Nov,Q4,Outerwear,L,West,Paid Search,2,0,0,$57.00,$10.60,$2.50,$13.10,$43.90,77.02,1
ORD-15804,28-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,L,West,Organic Search,1,0,0,$30.59,$5.72,$2.59,$8.31,$22.28,72.83,0
ORD-15541,29-11-2025,2025,11,Nov,Q4,Outerwear,XS,North,Email Campaign,2,0,0,$52.57,$10.30,$2.34,$12.64,$39.93,75.96,0
ORD-15560,29-11-2025,2025,11,Nov,Q4,Dresses,XS,West,Direct,1,0,0,$45.64,$8.92,$2.40,$11.32,$34.32,75.2,0
ORD-15570,29-11-2025,2025,11,Nov,Q4,Dresses,XS,West,Instagram / Social,1,0,0,$43.07,$8.66,$2.59,$11.25,$31.82,73.88,0
ORD-15601,29-11-2025,2025,11,Nov,Q4,Bottoms,S,West,Paid Search,1,0,0,$33.55,$6.98,$2.55,$9.53,$24.02,71.59,0
ORD-15642,29-11-2025,2025,11,Nov,Q4,Dresses,M,South,Instagram / Social,3,1,0.13,$43.23,$9.00,$2.48,$11.48,$31.75,73.44,0
ORD-15650,29-11-2025,2025,11,Nov,Q4,Dresses,S,East,Instagram / Social,3,1,0.18,$44.80,$8.64,$2.40,$11.04,$33.76,75.36,0
ORD-15664,29-11-2025,2025,11,Nov,Q4,Outerwear,XL,North,Instagram / Social,1,0,0,$55.80,$10.90,$2.60,$13.50,$42.30,75.81,0
ORD-15686,29-11-2025,2025,11,Nov,Q4,Accessories,M,East,Organic Search,1,1,0.13,$21.15,$3.74,$2.56,$6.30,$14.85,70.21,0
ORD-15690,29-11-2025,2025,11,Nov,Q4,Outerwear,L,South,Instagram / Social,1,0,0,$53.70,$10.56,$2.33,$12.89,$40.81,76,0
ORD-15700,29-11-2025,2025,11,Nov,Q4,Dresses,M,East,Organic Search,3,0,0,$43.93,$8.33,$2.43,$10.76,$33.17,75.51,1
ORD-15730,29-11-2025,2025,11,Nov,Q4,Bottoms,S,West,Instagram / Social,1,1,0.08,$36.08,$6.94,$2.38,$9.32,$26.76,74.17,0
ORD-15731,29-11-2025,2025,11,Nov,Q4,Dresses,XL,West,Paid Search,3,0,0,$44.66,$8.54,$2.56,$11.10,$33.56,75.15,0
ORD-15738,29-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,L,North,Instagram / Social,1,0,0,$29.51,$6.06,$2.33,$8.39,$21.12,71.57,1
ORD-15766,29-11-2025,2025,11,Nov,Q4,Dresses,S,North,Paid Search,2,1,0.13,$46.61,$8.49,$2.41,$10.90,$35.71,76.61,0
ORD-15786,29-11-2025,2025,11,Nov,Q4,Dresses,L,East,Paid Search,2,0,0,$43.26,$8.55,$2.47,$11.02,$32.24,74.53,0
ORD-15787,29-11-2025,2025,11,Nov,Q4,Accessories,S,North,Organic Search,1,0,0,$20.80,$3.66,$2.48,$6.14,$14.66,70.48,0
ORD-15788,29-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,XL,North,Organic Search,1,1,0.14,$29.30,$6.04,$2.56,$8.60,$20.70,70.65,0
ORD-15796,29-11-2025,2025,11,Nov,Q4,Dresses,M,East,Paid Search,2,0,0,$46.36,$8.47,$2.60,$11.07,$35.29,76.12,0
ORD-15797,29-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,S,South,Paid Search,2,0,0,$28.49,$6.00,$2.60,$8.60,$19.89,69.81,0
ORD-15546,30-11-2025,2025,11,Nov,Q4,Dresses,S,North,Direct,1,0,0,$43.58,$8.90,$2.50,$11.40,$32.18,73.84,0
ORD-15597,30-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,M,North,Paid Search,2,0,0,$29.29,$5.72,$2.63,$8.35,$20.94,71.49,0
ORD-15643,30-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,L,East,Email Campaign,1,0,0,$29.54,$5.85,$2.58,$8.43,$21.11,71.46,0
ORD-15670,30-11-2025,2025,11,Nov,Q4,Outerwear,XL,East,Direct,1,0,0,$56.04,$10.41,$2.38,$12.79,$43.25,77.18,0
ORD-15680,30-11-2025,2025,11,Nov,Q4,Dresses,XL,South,Paid Search,2,0,0,$44.08,$8.91,$2.59,$11.50,$32.58,73.91,0
ORD-15692,30-11-2025,2025,11,Nov,Q4,Bottoms,M,West,Paid Search,1,0,0,$37.38,$6.94,$2.37,$9.31,$28.07,75.09,0
ORD-15724,30-11-2025,2025,11,Nov,Q4,Outerwear,M,East,Instagram / Social,1,0,0,$53.00,$10.65,$2.67,$13.32,$39.68,74.87,0
ORD-15747,30-11-2025,2025,11,Nov,Q4,Bottoms,S,North,Email Campaign,2,0,0,$34.75,$6.97,$2.34,$9.31,$25.44,73.21,0
ORD-15795,30-11-2025,2025,11,Nov,Q4,Tops & T-Shirts,L,West,Instagram / Social,2,0,0,$31.48,$5.88,$2.42,$8.30,$23.18,73.63,0
ORD-15835,01-12-2025,2025,12,Dec,Q4,Accessories,XXL,East,Organic Search,2,0,0,$19.73,$3.90,$2.51,$6.41,$13.32,67.51,0
ORD-15857,01-12-2025,2025,12,Dec,Q4,Activewear,M,North,Instagram / Social,2,0,0,$39.99,$7.41,$2.50,$9.91,$30.08,75.22,0
ORD-15950,01-12-2025,2025,12,Dec,Q4,Accessories,M,West,Instagram / Social,2,0,0,$21.58,$3.65,$2.47,$6.12,$15.46,71.64,1
ORD-15977,01-12-2025,2025,12,Dec,Q4,Outerwear,L,East,Paid Search,2,1,0.13,$53.42,$9.98,$2.57,$12.55,$40.87,76.51,0
ORD-15997,01-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,L,West,Instagram / Social,2,0,0,$28.99,$5.75,$2.60,$8.35,$20.64,71.2,1
ORD-16068,01-12-2025,2025,12,Dec,Q4,Bottoms,S,East,Instagram / Social,1,0,0,$34.21,$6.84,$2.65,$9.49,$24.72,72.26,0
ORD-16105,01-12-2025,2025,12,Dec,Q4,Outerwear,M,North,Organic Search,2,0,0,$55.02,$10.09,$2.59,$12.68,$42.34,76.95,0
ORD-16118,01-12-2025,2025,12,Dec,Q4,Outerwear,M,West,Email Campaign,1,0,0,$58.32,$10.60,$2.67,$13.27,$45.05,77.25,0
ORD-16141,01-12-2025,2025,12,Dec,Q4,Outerwear,XL,West,Instagram / Social,1,0,0,$56.82,$10.93,$2.49,$13.42,$43.40,76.38,0
ORD-15813,02-12-2025,2025,12,Dec,Q4,Outerwear,M,North,Instagram / Social,3,0,0,$53.63,$10.06,$2.37,$12.43,$41.20,76.82,0
ORD-15818,02-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,East,Instagram / Social,2,1,0.07,$28.79,$5.67,$2.46,$8.13,$20.66,71.76,0
ORD-15845,02-12-2025,2025,12,Dec,Q4,Dresses,S,West,Instagram / Social,1,0,0,$45.89,$8.57,$2.53,$11.10,$34.79,75.81,0
ORD-15873,02-12-2025,2025,12,Dec,Q4,Bottoms,M,North,Email Campaign,3,0,0,$36.03,$6.59,$2.59,$9.18,$26.85,74.52,0
ORD-15926,02-12-2025,2025,12,Dec,Q4,Outerwear,M,North,Direct,1,1,0.17,$57.12,$10.92,$2.51,$13.43,$43.69,76.49,1
ORD-15956,02-12-2025,2025,12,Dec,Q4,Bottoms,XL,North,Instagram / Social,2,0,0,$34.79,$6.51,$2.62,$9.13,$25.66,73.76,0
ORD-16047,02-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,L,South,Instagram / Social,3,0,0,$30.44,$5.82,$2.38,$8.20,$22.24,73.06,0
ORD-16062,02-12-2025,2025,12,Dec,Q4,Dresses,M,North,Instagram / Social,1,0,0,$44.34,$8.74,$2.47,$11.21,$33.13,74.72,1
ORD-16075,02-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Paid Search,1,1,0.17,$56.40,$10.33,$2.58,$12.91,$43.49,77.11,1
ORD-16091,02-12-2025,2025,12,Dec,Q4,Outerwear,XL,East,Email Campaign,1,0,0,$56.94,$10.66,$2.36,$13.02,$43.92,77.13,0
ORD-16111,02-12-2025,2025,12,Dec,Q4,Bottoms,M,East,Instagram / Social,2,0,0,$37.58,$6.98,$2.44,$9.42,$28.16,74.93,0
ORD-16116,02-12-2025,2025,12,Dec,Q4,Activewear,M,East,Instagram / Social,1,1,0.06,$40.32,$7.21,$2.43,$9.64,$30.68,76.09,1
ORD-15814,03-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,L,North,Paid Search,1,1,0.12,$29.33,$5.73,$2.43,$8.16,$21.17,72.18,0
ORD-15816,03-12-2025,2025,12,Dec,Q4,Bottoms,XL,West,Organic Search,1,1,0.09,$34.73,$6.45,$2.61,$9.06,$25.67,73.91,0
ORD-15825,03-12-2025,2025,12,Dec,Q4,Dresses,M,South,Paid Search,1,1,0.05,$42.19,$8.49,$2.44,$10.93,$31.26,74.09,0
ORD-15930,03-12-2025,2025,12,Dec,Q4,Bottoms,L,West,Organic Search,1,1,0.05,$35.38,$6.64,$2.41,$9.05,$26.33,74.42,0
ORD-15944,03-12-2025,2025,12,Dec,Q4,Dresses,L,West,Organic Search,1,0,0,$42.89,$9.11,$2.34,$11.45,$31.44,73.3,1
ORD-15998,03-12-2025,2025,12,Dec,Q4,Accessories,S,East,Organic Search,1,1,0.11,$20.11,$3.92,$2.38,$6.30,$13.81,68.67,0
ORD-16026,03-12-2025,2025,12,Dec,Q4,Accessories,S,West,Organic Search,1,0,0,$20.09,$3.89,$2.63,$6.52,$13.57,67.55,0
ORD-16030,03-12-2025,2025,12,Dec,Q4,Bottoms,S,North,Instagram / Social,1,0,0,$33.15,$6.55,$2.35,$8.90,$24.25,73.15,0
ORD-16034,03-12-2025,2025,12,Dec,Q4,Outerwear,XXL,North,Paid Search,1,1,0.16,$57.96,$10.31,$2.56,$12.87,$45.09,77.8,0
ORD-16059,03-12-2025,2025,12,Dec,Q4,Dresses,M,North,Organic Search,1,0,0,$46.74,$8.71,$2.42,$11.13,$35.61,76.19,1
ORD-16097,03-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,L,North,Instagram / Social,1,0,0,$28.20,$5.69,$2.45,$8.14,$20.06,71.13,0
ORD-16107,03-12-2025,2025,12,Dec,Q4,Activewear,S,North,Instagram / Social,2,1,0.11,$40.62,$7.05,$2.50,$9.55,$31.07,76.49,0
ORD-16122,03-12-2025,2025,12,Dec,Q4,Bottoms,M,North,Email Campaign,1,0,0,$34.01,$6.90,$2.42,$9.32,$24.69,72.6,0
ORD-15844,04-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Paid Search,2,0,0,$54.36,$10.64,$2.40,$13.04,$41.32,76.01,0
ORD-15850,04-12-2025,2025,12,Dec,Q4,Bottoms,XL,North,Paid Search,2,0,0,$33.21,$6.93,$2.65,$9.58,$23.63,71.15,0
ORD-15916,04-12-2025,2025,12,Dec,Q4,Outerwear,S,South,Instagram / Social,2,0,0,$58.18,$10.17,$2.60,$12.77,$45.41,78.05,0
ORD-15917,04-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,South,Paid Search,2,0,0,$31.74,$6.03,$2.35,$8.38,$23.36,73.6,0
ORD-15925,04-12-2025,2025,12,Dec,Q4,Outerwear,XL,South,Organic Search,1,0,0,$57.11,$10.98,$2.38,$13.36,$43.75,76.61,0
ORD-15931,04-12-2025,2025,12,Dec,Q4,Outerwear,XL,West,Organic Search,1,0,0,$53.99,$11.00,$2.46,$13.46,$40.53,75.07,0
ORD-15948,04-12-2025,2025,12,Dec,Q4,Dresses,M,West,Email Campaign,1,0,0,$45.06,$8.59,$2.60,$11.19,$33.87,75.17,1
ORD-15953,04-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,XS,East,Instagram / Social,1,0,0,$28.90,$5.81,$2.63,$8.44,$20.46,70.8,0
ORD-16027,04-12-2025,2025,12,Dec,Q4,Accessories,XL,North,Instagram / Social,2,0,0,$21.50,$3.65,$2.60,$6.25,$15.25,70.93,0
ORD-16028,04-12-2025,2025,12,Dec,Q4,Dresses,XS,East,Direct,2,1,0.15,$47.35,$8.81,$2.36,$11.17,$36.18,76.41,0
ORD-16039,04-12-2025,2025,12,Dec,Q4,Dresses,XS,North,Email Campaign,1,0,0,$46.11,$8.57,$2.67,$11.24,$34.87,75.62,1
ORD-16056,04-12-2025,2025,12,Dec,Q4,Bottoms,S,East,Paid Search,1,1,0.14,$35.01,$6.98,$2.60,$9.58,$25.43,72.64,0
ORD-16082,04-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,East,Direct,1,0,0,$28.40,$5.70,$2.60,$8.30,$20.10,70.77,0
ORD-16096,04-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Instagram / Social,2,1,0.1,$54.64,$10.80,$2.51,$13.31,$41.33,75.64,0
ORD-16129,04-12-2025,2025,12,Dec,Q4,Activewear,M,North,Email Campaign,1,0,0,$36.66,$7.71,$2.44,$10.15,$26.51,72.31,0
ORD-16146,04-12-2025,2025,12,Dec,Q4,Outerwear,M,West,Paid Search,1,0,0,$52.00,$9.98,$2.36,$12.34,$39.66,76.27,1
ORD-15815,05-12-2025,2025,12,Dec,Q4,Bottoms,XL,West,Email Campaign,1,1,0.08,$33.27,$7.02,$2.51,$9.53,$23.74,71.36,0
ORD-15851,05-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,L,South,Paid Search,1,0,0,$29.64,$5.60,$2.43,$8.03,$21.61,72.91,0
ORD-15863,05-12-2025,2025,12,Dec,Q4,Bottoms,XS,North,Direct,2,0,0,$32.92,$6.82,$2.46,$9.28,$23.64,71.81,0
ORD-15905,05-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,South,Email Campaign,1,0,0,$29.24,$5.70,$2.61,$8.31,$20.93,71.58,0
ORD-15922,05-12-2025,2025,12,Dec,Q4,Dresses,L,South,Instagram / Social,1,0,0,$44.20,$8.89,$2.59,$11.48,$32.72,74.03,0
ORD-15938,05-12-2025,2025,12,Dec,Q4,Outerwear,XS,North,Instagram / Social,2,1,0.08,$54.56,$10.85,$2.41,$13.26,$41.30,75.7,0
ORD-15952,05-12-2025,2025,12,Dec,Q4,Bottoms,XL,North,Email Campaign,1,0,0,$33.90,$6.52,$2.67,$9.19,$24.71,72.89,1
ORD-15957,05-12-2025,2025,12,Dec,Q4,Bottoms,L,East,Email Campaign,3,0,0,$34.94,$6.48,$2.49,$8.97,$25.97,74.33,1
ORD-15960,05-12-2025,2025,12,Dec,Q4,Bottoms,L,East,Instagram / Social,2,0,0,$32.84,$6.60,$2.42,$9.02,$23.82,72.53,0
ORD-15972,05-12-2025,2025,12,Dec,Q4,Bottoms,L,West,Paid Search,1,0,0,$35.54,$6.44,$2.44,$8.88,$26.66,75.01,0
ORD-16015,05-12-2025,2025,12,Dec,Q4,Bottoms,S,North,Instagram / Social,2,0,0,$37.25,$7.03,$2.41,$9.44,$27.81,74.66,0
ORD-16017,05-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,West,Instagram / Social,1,0,0,$30.52,$5.79,$2.36,$8.15,$22.37,73.3,0
ORD-16057,05-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,XL,West,Organic Search,2,0,0,$30.14,$5.96,$2.62,$8.58,$21.56,71.53,0
ORD-16098,05-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,L,West,Direct,1,0,0,$28.04,$6.07,$2.52,$8.59,$19.45,69.37,0
ORD-16102,05-12-2025,2025,12,Dec,Q4,Bottoms,M,North,Paid Search,2,1,0.2,$33.30,$7.02,$2.42,$9.44,$23.86,71.65,1
ORD-16109,05-12-2025,2025,12,Dec,Q4,Dresses,S,North,Instagram / Social,1,1,0.07,$44.48,$9.10,$2.36,$11.46,$33.02,74.24,1
ORD-16120,05-12-2025,2025,12,Dec,Q4,Dresses,XL,East,Paid Search,1,1,0.11,$42.19,$9.11,$2.51,$11.62,$30.57,72.46,0
ORD-16139,05-12-2025,2025,12,Dec,Q4,Bottoms,S,North,Email Campaign,1,0,0,$32.99,$6.83,$2.50,$9.33,$23.66,71.72,0
ORD-15838,06-12-2025,2025,12,Dec,Q4,Outerwear,XL,North,Direct,1,1,0.14,$52.36,$10.06,$2.67,$12.73,$39.63,75.69,0
ORD-15881,06-12-2025,2025,12,Dec,Q4,Bottoms,XS,North,Direct,1,1,0.14,$34.71,$6.96,$2.41,$9.37,$25.34,73,0
ORD-15886,06-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,L,North,Instagram / Social,2,1,0.14,$28.55,$6.02,$2.67,$8.69,$19.86,69.56,0
ORD-15949,06-12-2025,2025,12,Dec,Q4,Outerwear,M,South,Instagram / Social,1,0,0,$52.31,$10.34,$2.46,$12.80,$39.51,75.53,1
ORD-15958,06-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,North,Organic Search,1,0,0,$31.47,$6.04,$2.37,$8.41,$23.06,73.28,1
ORD-15963,06-12-2025,2025,12,Dec,Q4,Accessories,M,West,Organic Search,1,0,0,$20.55,$3.70,$2.46,$6.16,$14.39,70.02,0
ORD-15986,06-12-2025,2025,12,Dec,Q4,Outerwear,M,North,Instagram / Social,1,0,0,$53.39,$10.01,$2.61,$12.62,$40.77,76.36,0
ORD-16050,06-12-2025,2025,12,Dec,Q4,Outerwear,L,East,Paid Search,1,0,0,$55.21,$10.59,$2.63,$13.22,$41.99,76.06,0
